login,activo_roster_A,target_formacion,target_puesto_id,requisito_grupo,certificacion_faltante,grupo_completo,target_completo
ccjohann,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
ccjohann,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
ccjohann,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
ccjohann,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
cdelcas,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
cdelcas,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
cdelcas,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
cdelcas,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
cdelcas,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cdelcas,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
cdelcas,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cdelcas,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
cdelcas,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cdelcas,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
cdelcas,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
cdelcas,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
cdelcas,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
cealbvaz,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
cealbvaz,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
cealbvaz,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
cealbvaz,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
cealbvaz,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cealbvaz,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
cealbvaz,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cealbvaz,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
cealbvaz,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cealbvaz,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
cealbvaz,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
cealbvaz,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
cealbvaz,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
cerverma,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
cerverma,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
cerverma,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
cerverma,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
cerverma,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cerverma,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
cerverma,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cerverma,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
cerverma,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cerverma,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
cerverma,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
cerverma,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
cerverma,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
cgongreg,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
cgongreg,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
cgongreg,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
cgongreg,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
cgongreg,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cgongreg,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
cgongreg,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cgongreg,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
cgongreg,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cgongreg,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
cgongreg,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
cgongreg,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
cgongreg,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
chaveznb,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
chaveznb,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
chaveznb,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
chaveznb,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
chaveznb,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
chaveznb,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
chaveznb,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
chaveznb,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
chaveznb,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
chaveznb,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
chaveznb,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
chaveznb,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
chaveznb,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
chenaogn,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
chenaogn,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
chenaogn,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
chenaogn,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
chenaogn,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
chenaogn,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
chenaogn,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
chenaogn,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
chenaogn,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
chenaogn,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
chenaogn,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
chrisitu,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
chrisitu,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
chrisitu,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
chrisitu,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
chrisitu,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
chrisitu,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
chrisitu,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
chrisitu,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
chrisitu,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
chrisitu,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
chrisitu,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
chrisitu,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
chrisitu,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
chuecc,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
chuecc,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
chuecc,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
chuecc,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
chuecc,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
chuecc,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
chuecc,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
chuecc,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
chuecc,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
ciccmate,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
ciccmate,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
ciccmate,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
ciccmate,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
ciccmate,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
ciccmate,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
ciccmate,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
ciccmate,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
ciccmate,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
ciccmate,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
ciccmate,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
ciccmate,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
ciccmate,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
cifuenla,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
cifuenla,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
cifuenla,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
cifuenla,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
cifuenla,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cifuenla,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
cifuenla,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cifuenla,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
cifuenla,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cifuenla,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
cifuenla,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
cifuenla,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
cifuenla,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
cipohcec,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
cipohcec,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
cipohcec,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
cipohcec,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
cipohcec,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cipohcec,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
cipohcec,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cipohcec,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
cipohcec,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cipohcec,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
cipohcec,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
cipohcec,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
cipohcec,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
cjuacost,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
cjuacost,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
cjuacost,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cjuacost,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cjuacost,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cjuacost,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
cjuacost,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
closgome,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
closgome,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
closgome,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
closgome,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
closgome,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
closgome,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
closgome,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
closgome,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
closgome,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
closgome,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
closgome,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
closgome,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
closgome,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
cmartadr,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
cmartadr,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
cmartadr,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
cmartadr,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
cmartadr,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cmartadr,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
cmartadr,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cmartadr,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
cmartadr,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cmartadr,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
cmartadr,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
cmartadr,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
cmartadr,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
cmendezl,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
cmendezl,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
cmendezl,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
cmendezl,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
cmendezl,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cmendezl,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
cmendezl,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cmendezl,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
cmendezl,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cmendezl,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
cmendezl,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
cmendezl,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
cmendezl,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
competcu,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
competcu,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
competcu,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
competcu,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
competcu,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
competcu,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
competcu,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
competcu,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
competcu,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
competcu,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
competcu,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
competcu,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
competcu,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
copenaro,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
copenaro,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
copenaro,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
copenaro,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
copenaro,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
copenaro,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
copenaro,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
copenaro,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
copenaro,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
copenaro,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
copenaro,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
copenaro,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
copenaro,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
corewvio,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
corewvio,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
corewvio,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
corewvio,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
corewvio,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
corewvio,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
corewvio,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
corewvio,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
corewvio,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
corewvio,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
corewvio,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
corewvio,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
corysant,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
corysant,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
corysant,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
corysant,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
corysant,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
corysant,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
corysant,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
corysant,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
corysant,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
corysant,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
corysant,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
corysant,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
corysant,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
costbica,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
costbica,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
costbica,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
costbica,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
costbica,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
costbica,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
costbica,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
costbica,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
costqana,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
costqana,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
costqana,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
costqana,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
costqana,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
costqana,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
costqana,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
costqana,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
costqana,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
costqana,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
costqana,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
costqana,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
costqana,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
cozarcap,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
cozarcap,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
cozarcap,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
cozarcap,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
cozarcap,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cozarcap,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
cozarcap,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cozarcap,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
cozarcap,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cozarcap,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
cozarcap,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
cozarcap,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
cozarcap,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
cozarobe,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
cozarobe,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
cozarobe,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
cozarobe,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
cozarobe,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cozarobe,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
cozarobe,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
cozarobe,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
cozarobe,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
